description,NhtsaID,Make,Model,Year,State,abs,cruise,crash,mph,mileage,topic,T1,T2,T3,T4,T5,T6,T7,sentiment score
"THIS MODEL HONDA MAKES A LOUD NOISE, COMING FROM THE UNDERNEATH THE CAR, WHEN FIRST STARTED COLD.  THE SOUND IS MORE LIKE A ""THUMP"" AND IS SUPSPECTED (ALTHOUGH I'M NOT CERTAIN) TO BE EITHER THE TRANSMISSION OR THE EXHAUST SYSTEM.  I TRIED SEVERAL DIFFERENT CARS AND THE NOISE WAS CONSISTENT.   THE DEALER TELLS ME THE NOISE IS ""NORMAL""  WHICH IS ABSURD.  HONDA HAS A RECALL PENDING ON EARLIER MODEL CARS FOR AN EXHAUST SYUSTEM PROBLEM--I'M WONDERING IF THIS COULD BE RELATED.  I AM NOT AN EXPERT SO DO NOT KNOW IF THIS IS A SERIOUS MATTER OR NOT.",737564,HONDA,ACCORD,2001,CO,N,Y,N,21,77767.0,T1,7.121484564460371,-2.848937102857963,0.6864074599014043,-1.0848451639109948,-0.3472659811671476,2.1309710147627747,-1.316131732549614,0.3
"PANEL NOISE AS WELL, PART BACK ORDERED FOR OVER 2 MONTHS. NO SAFETY DEFECT LISTED.",740157,HONDA,CIVIC,2001,MA,N,Y,N,28,85692.0,T1,1.3653411407563887,-0.2087833788617384,0.7822640108813795,-0.42668394462196046,-0.482618165466356,0.5751135947636112,-0.21018507571616218,-0.875
RADIO NEEDS TO BE RECODED FREQUENTLY IN ORDER TO OPERATE.  DEALER PROMISED REPLACEMENT IN TWO TO FOUR WEEKS.  AFTER 5 WEEKS I CALLED DEALER TO LEARN THEY WOULD NOT HONOR THEIR PROMISE.  DEALER SAID HONDA INFORMED THE DEALER THAT MORE RESEARCH WAS BEING DONE AND NO THERE IS NO SOLUTION.,741421,HONDA,CIVIC,2001,FL,Y,Y,N,0,81988.0,T1,3.916387939215476,-0.278771525288524,0.18163697953466942,-0.43718015879824096,-1.4666108678189491,1.1265809031744902,-1.107295333010255,0.1875
"VIN# [XXX], HEAD ON COLLISION NON OF THE AIR BAGS ACTIVATED WHICH COULD OF ELIMINATED THE PERSONAL INJURIES. PORTION OF THE FRONT CHASIE TWISTED AND FRAME DAMAGE 8000.00$ COST OF REPAIR JUST TO THE CAR AND NON OF THE AIR BAG ACTIVATED. EXPERT AT THE BODY SHOP CONFIRM THAT THE AIR BAGS SHOULD HAVE ACTIVATED WHICH WOULD HAVE STOP THE BROKEN ARM INJURY . HONDA AND THE DEALER WHERE BOTH CONTACTED  , HONDA KIND OF BELIEVE THAT AIR BAG SHOULD HAVE ACTIVATED JUST AFRAID TO SAY THEY HAVE FAULTY AIR BAG SYSTEM IN THEIR NEW CAR AND TAKE THE RESPONSIBILITY TO RESOLVE THE ISSUE AND TAKE RESPONSIBILITY FOR DAMAGE.",742536,HONDA,CIVIC,2001,TX,Y,Y,Y,38,90630.0,T2,8.694825122363689,9.005706009276377,5.572553603963946,-4.132842214504119,-2.6415684387414924,-3.161654364162973,-4.708955691657097,-1.1111111111111112
"ON THREE DIFFERENT OCCASIONS MY BRAKES HAVE COMPLETELY FAILED DURING THE SAME CIRCUMSTANCES:  IN EACH INSTANCE I AM DRIVING HIGHWAY SPEEDS, I BRAKE TO A STOP BECAUSE OF TRAFFIC,  WHEN TRAFFIC STOPS I LET OFF MY BRAKES AND THE CAR STARTS MOVING FORWARD.  IF I NEED MY BRAKES IMMEDIATELY I FIND I HAVE ABSOLUTELY NO BRAKES.  THE CAR DOESN'T EVEN SLOW DOWN.  THE SECOND TIME THIS HAPPENED I REAR ENDED A CAR THAT WAS THREE CAR LENGTHS IN FRONT OF ME BECAUSE I HAD NO BRAKES!  THE OTHER TWO OCCASIONS HAPPENED EXACTLY IN THE SAME WAY, BUT THE CARS AHEAD OF ME STARTED MOVING AND I WAS ABLE TO KEEP FROM HITTING THEM.",743077,HONDA,ACCORD,2001,MS,Y,Y,Y,10,85147.0,T5,8.736300276024854,-1.3708992983375137,4.2243270912974396,1.5184927111808033,15.837263086532293,3.4583237583921442,-3.9814304999250005,-1.2
"MY CAR WAS TOTALED, IT HAD EXTENSIVE FRONT END DAMANGE AND SIDE DAMANGE.  I SPENT OUT ON THE PA  TURNPIKE AND HIT THE MEDIA DIVIDER  AND THE CAR AIRBAGS FAILED TO OPEN.",743147,HONDA,CIVIC,2001,PA,Y,Y,Y,58,94669.0,T1,2.0356159477685223,0.711353077723621,1.8354855876514358,-0.21866032789149809,1.516286208307181,-1.3551382813696595,1.3684955590225782,-2.0
AIR CONDITIONER BUTTON DOSEN'T WORK. YOU MUST TURN ON THE FAN BUTTON FOR THE AIR CONDITIONER  BUTTON  TO WORK. IT MUST BE A WIREING PROBLEM AND I AM AFRAID  IT MIGHT CAUSE A FIRE. THIS IS TRUE OF ALL CIVICS YEAR 2001.,743666,HONDA,CIVIC,2001,MA,Y,Y,N,31,85692.0,T1,2.3540246983433786,0.6186761089929198,1.9749601868974214,-1.4871035002458832,-0.3652875437355897,0.7878326796814628,0.7551960213847497,-0.2
I PURCHASED THIS CAR BECAUSE IT WAS ADVERTISED AS A FUEL EFFICENT VEHICAL. THEY ADVERTISED 31 MPG IN CITY DRIVING 38-42 HIGHWAY. I HAVE HAD THE CAR FOR 4 MONTHS. NEVER USED THE AIR CONDITIONER. DROVE MODERATELY AND AM GETTING 19 MPG. I GUAGED IT BY THE NUMBER OF GAL. PUMPED NOT FROM GAS GUAGE IN CAR. I HAVE RECIEPTS AND A LOG OF ALL MILES AND GALLONS PUT INTO THE CAR. THE DEALER TESTED IT AND SAID IT WAS GETTING 26.3 DRIVING 10-30 MPH. I AM UNABLE TO GET EVEN THAT WHICH IS A SUBSTANCIAL AMOUNT DIFFERENT THAN THE AMOUNT ADVERTISED. I AM DISSAPOINTED AND FRUSTRATED WITH THE PERFORMANCE AND WOULD LIKE TO NOTIFY HONDA.,743972,HONDA,CIVIC,2001,PA,Y,Y,N,31,94669.0,T1,6.900017166174729,1.100589973788458,0.7762993945323475,0.24247784167739322,2.3405136022200166,1.0290025680057824,-0.8975352887377596,0.0
"WHILE SHIFTING THE GEAR IN REVERSE THE CAR WENT FORWARD, AND WHEN I SHIFTED  IT TO DRIVE, THE CAR WENT  BACKWARD.  WHEN I STEPPED ON THE GAS PEDAL  LIGHTLY, IT ACCELERATED REALLY FAST AND WHEN I LIGHTLY STEP ON THE BRAKE, IT ABRUPTLY STOPS.  THE HONDA SERVICE DEPARTMENT IS TRYING TO FIX THIS CAR.  THE FIRST PROBLEM REPORTED WAS THE ""POWER SWITCH""  SECONDLY THEY REPORTED THAT IT'S A ""TRANSMISSION""  BUT STILL COULDN'T FIGURE OUT IF WHAT ELSE IS THE PROBLEM.  LASTLY, THEY NOTIFIED ME ON APRIL 19, 2001 THAT THE PROBLEM IS THE ""TRANSMISSION SOLENOID.""",744359,HONDA,CIVIC,2001,CA,N,Y,N,5,85064.0,T1,8.784172784440631,-2.827563290384547,-1.393807074561943,0.4594835560436034,5.911555698432353,1.0293594730424127,-0.3323891849315723,-1.75
"SRS(AIR BAG)  LIGHT KEEPS COMING ON, ALREADY HAD SENSOR REPLACED. NOW THERE REPLACING THE ENTIRE UNIT.",744627,HONDA,ACCORD,2001,CA,Y,Y,N,0,87186.0,T1,2.010810315694185,1.1266537613568284,1.8021683456714122,-1.8982712344002104,-1.6572783836207166,-0.21365146208035035,-2.3635038639165105,0.0
"WHEN I TURN THE IGNITION ON, I SOMETIMES HEAR A SPARK BUZZ COMING FROM THE INTERIOR OF THE DISPLAY PANEL OF THE SPEEDOMETER, ETC. I AM NOT SURE THIS IS NORMAL. IT COULD BE A WIRING CONNECTION PROBLEM. UNABLE TO TAKE IT TO LOCAL HONDA DEALER OR ASK QUESTIONS. THEY ARE VERY UNHELPFUL. HAVE DRIVEN THOUSANDS OF VEHICLES, AND NEVER HAVE HEARD SUCH SPARK BUZZ NOISE COMING FROM THE DASHBOARD WHEN TURNING IGNITION ON.  HONDA CORPORATION HAS NOT ANSWERED MY INQUIRY.",744985,HONDA,CIVIC,2001,NY,Y,Y,N,31,76260.0,T1,4.933508570224281,-0.4776083833776297,1.5752857765912913,-1.331582897911175,0.5893414087710535,3.351928985698554,-0.22994869196102752,0.0
"WHEN RAINING, TRANSMISSION FEELS LIKE IT IS GETTING BOGGED DOWN AND MAKES VERY LOUD NOISES LIKE IT IS HITTING SOMETHING. I HAVE NOTICED A LEAK AS WELL. OTHERS HAVE HAD THE SAME PROBLEM.",746038,HONDA,CIVIC,2001,FL,N,Y,N,28,81988.0,T1,2.5873690572596386,-1.526944539799252,0.09256080177970163,0.15798541860273907,0.33613354030955983,-0.16307536081397866,0.14286339857444352,0.25
"I WAS HIT IN THE DRIVER SIDE DOOR BY A MAROON FORD THAT RAN A STOP SIGN WHICH WAS TRAVELING ABOUT 40/45 MPH AT IMPACT.  I CALLED THE DEALER, SPOKE TO A MAN THAT SAID THE SERVICE MANAGER SAID THE SIDE AIR BAGS SHOULD HAVE DEPLOYED:I FAXED THEM ALL INFO FROM THE PURCHASE OF THE CAR & ASKED THEM TO PLEASE COME LOOK AT THE CAR; NO ONE CAME TO LOOK AT THE CAR. HONDA SAYS THEY HAVE NO INFORMATION AT ALL TO GIVE ME & THE DEALER SAYS NOW IT IS TOO LATE FOR ANY HELP FROM THEM. I HAVE PICTURES & THE INSURANCE AGENTS SAID BOTH BAGS SHOULD HAVE DEPLOYED AS WELL. THE DRIVER & PASSANGER DOOR TO INCLUDE THE FRONT PART OF THE FRAME BY THE TIRE HAD TO BE CUT OFF. I FEEL I HAVE BEEN TAKEN ADVANTAGE OF BECAUSE I AM A WOMAN & I AM FRIENDS WITH THE MANAGER OF THE DEALERSHIP. PLEASE HELP ME GET TO THE BOTTOM OF THIS. MY INSURANCE COMPANY IS USAA & THEY GAVE ME YOUR ADDRESS.  THANK YOU.  ANGELA SUGGS-BARTOS.",746143,HONDA,ACCORD,2001,NC,Y,Y,Y,34,96257.0,T1,11.139721764435455,2.1127535647483118,10.08223601413501,-0.9483986833650463,-0.976846008155676,-3.649955414832371,0.9093266476376469,0.6
WHEN TURNING SHARPLY TO THE LEFT OR RIGHT THE STEERING WHEEL SHAKES.,746470,HONDA,CIVIC,2001,OR,N,Y,N,0,84911.0,T3,0.6773834813251277,0.06583310325094802,1.2916874077681058,0.6579236229544235,0.982000742902198,0.08957212159721772,0.42192971272305163,0.0
SIDEWALL CRACKED OPEN AFTER CAR WAS PARKED. NOTHING STRUCK. DEALER CLAIMS IMPACT DAMAGE. NOT TRUE! FAMILY MEMBER HAD BEEN FOLLOWING THE CAR FOR A NUMBER OF MILES BEFORE INCIDENT. NOTHING WAS STRUCK. FULL SIZE IS; P185/65HR15 BL. I HAVE TAKEN PICTURES OF TIRE IF NEEDED.,746630,HONDA,CIVIC,2001,FL,Y,Y,N,0,81988.0,T4,3.6373027650238714,0.8108186692613912,2.5680496269914204,4.151029042644775,0.08590369247088636,0.04072726496046014,0.08494278169647149,-0.8
THE FUEL GAUGE SHOWS INCORRECT FUEL LIMITS AND THE RPM GAUGE DOES NOT MOVE IN SOME INSTANCES WHEN VEHICLE ACCELERATES( ENGINE REVS).,747274,HONDA,CIVIC,2001,CA,Y,Y,N,2,85064.0,T5,1.6106756137863116,-0.32957090595759475,-0.16180782667000132,0.1446683630559511,2.0943510047980656,0.8990949454130027,-0.29064971141781415,-1.0
BOUGHT CAR FOR MILEAGE.  STICKER SHOWS 39/32.  ACTUAL HIGHWAY HAS BEEN 32!  DEALER & HONDA SAY ESTIMATE ONLY.  I SAY THERE MUST BE SOMETHING WRONG WITH THE CAR. NO SAFETY DEFECT LISTED.,747296,HONDA,CIVIC,2001,MI,N,Y,N,0,107687.0,T1,3.0854326444234332,-0.2756628951142715,0.3929509707701736,-0.12743081220081146,0.25161498489181955,0.2336063559743715,-0.25246093522902735,-1.1
"CUSTOMER HAS TAKEN VEHICLE TO DEALER ON 2 OCCASIONS FOR PROBLEMS WITH SRS UNIT(SRS LIGHT STAYS STEADILY LIT WHILE CAR IS ON).  CUSTOMER WAS INFORMED THAT THE PROBLEM RESULTED FROM RECLINING PASSENGER SEAT WHILE DRIVING.  THE UNIT WAS RE-PROGRAMMED AND THE LIGHT CAME ON AGAIN.  CUSTOMER WAS THEN TOLD THAT IT WAS BECAUSE SHE STOWS HER WHEELCHAIR IN THE PASSENGERS SEAT.  IF THE CHAIR IS UNRESTRAINED, THE CAR THINKS THAT A PERSON IS SITTING IN THE SEAT AND THE COMPUTER WILL AUTOMATICALLY SHUT OFF THE SYSTEM.  CONSUMER BEGAN RESTRAINING THE W/C, AND LIGHT CAME ON A THIRD TIME.",747445,HONDA,CIVIC,2001,CA,N,Y,N,28,85064.0,T1,8.126388940455678,0.6012241837752378,6.236442147501591,-6.438635607417021,-0.8008030710708984,-2.408288394556161,-2.319766293209009,-2.0
"EXTNSIVE DAMAGE TO OUR TWO MONTH OLD 2001 HONDA ACCORD. EXTENSIVE FRONT END DAMAGE WITHOUT ANY DEPLOYMENT OF ANY AIRBAGS. DRIVER HIT HEAD ON STEERING WHEEL AND RIBS INJURED. SEAT BELTS WORN BY ALL INVOLVED.  SMOKE ENTERED CAR.  FIREFIGHTERS CHECKED FOR AIRBAG DEPLOYMENT AND SEVERED LINE. OTHER VEHICLE INVOLVED WAS A 1993 CHEVROLET SILVERADO WITH MINIMAL BUMPER DAMAGE. HONDA STRUCK THE REAR OF THE CHEVROLET.  HONDA APPEARED TO HIT REAR OF THE CHEVROLET, AND PROCEEDED TO TRAVEL UNDER THE OTHER VEHICLE. SPEED OF DRIVER WAS 30-35.",747705,HONDA,ACCORD,2001,GA,Y,Y,Y,30,105521.0,T3,6.794382276734614,1.5552891457652789,7.491098419169644,-0.982935892827291,2.4092628526163766,-5.145317854473013,3.383915550612709,-2.1666666666666665
6 YEAR OLD CHILD BECAME ENTANGLED IN REAR CENTER SHOULDER BELT (UNFASTENED).  BELT RETRACTED IN THE PROCESS CONSTRICTING THE CHILD'S ABDOMEN.  MOTHER COULD NOT FREE CHILD DUE TO LOCKING MECHANISM BUILT INTO SEAT BELT.  AUTO DEALERSHIP AND POLICE OFFICER CAME TO SCENE AND COULD NOT FREE CHILD FROM THE BELT.  BELT CONSTRICTED TO THE POINT THAT THE CHILD WAS UNABLE TO BREATH.  BELT WAS CUT FREEING THE CHILD.,748142,HONDA,CIVIC,2001,IL,Y,Y,N,0,78778.0,T3,4.262556497650003,0.27483993419636116,6.699777354901447,-4.666845819244621,0.02137583740335381,-9.790730355920697,6.097749306387167,0.0
SMALL ROCKS WERE FOUND IN THE FRONT SPLASH GUARD AFTER HEARING THEM HIT THE UNDERCARRIAGE 4-8 TIMES. ONE DEALER REMOVED THE STONES AND THEY FELL 3 MORE TIMES. WE TOOK THE VEHICHLE TO THE ORIGINAL DEALER AND IT WAS CHECKED AGAIN WITH NO STONES BEING FOUND. THE STONES WERE HAZARDOUS AND THEIR ORIGIN SHOULD BE DETERMINED.,748211,HONDA,CIVIC,2001,FL,Y,Y,N,31,81988.0,T1,2.84776401449099,-0.11853182820453613,1.5252264867276535,-0.10546169134056228,0.5990599249398575,0.6002613847208791,-0.02158445927160807,0.5
THE CAM CHAIN TENSIONER HAS FAILED TWICE AND IS SCHEDULED TO BE WORKED ON A THIRD TIME.  NO ACCIDENT (THANKFULLY) HAS HAPPENED YET.  THE MECHANIC AT THE SHOP SAYS IT IS VERY POSSIBLE FOR THE CAM CHAIN TO 'JUMP TIME'.  IF THIS WERE TO HAPPEN AT SAY 55MPH THE REAR TIRE OF THE MOTORCYCLE WOULD PROBABLY LOCK UP AND THEREFORE CAUSE SERIOUS INJURY TO THE RIDER.  I HAVE SPOKEN TO NUMEROUS OWNERS OF THIS MOTORCYCLE AND THERE SEEMS TO BE SEVERAL PEOPLE WITH THIS SAME PROBLEM.  HONDA NEED TO ADDRESS THIS ISSUE BEFORE SOMEONE IS SERIOUSLY INJURED BECAUSE OF AN APPARENT DESIGN FLAW.,749195,HONDA,ACCORD,2001,KY,N,N,N,60,101591.0,T1,6.113892377687808,-1.8318910858806166,3.8852106660678944,1.9800575589963851,-1.0949410110383266,0.17600319026516278,0.9288355963518665,-1.4285714285714286
"ALL FOUR DOOR LATCHES WERE LOOSE.  THE DRIVER DOOR LATCH WAS SO LOOSE, IT ALMOST FELL OFF.  I HAD TO TIGHTEN ALL FOUR LATCHES WITH THE SUPPLIED TOOLKIT.  THIS SEEMED LIKE A VERY SERIOUS PROBLEM TO ME.",749532,HONDA,CIVIC,2001,CA,Y,Y,N,31,85064.0,T7,1.6854615440253335,-0.29120337228083754,2.206807851086688,-0.5937081958560445,0.4032928580810518,-1.2808816027573473,3.7762555176228947,-1.5
"THE SPEEDOMETER GAUGE WILL BECOME ERRATIC AND STOP FUNCTIONING FOR A SHORT TIME.  THIS SEEMS A BIT DANGEROUS TO ME.  ALSO, THE FUEL GAUGE FLUCTUATES TOO MUCH MAKING IT DIFFICULT TO KNOW HOW MUCH FUEL REMAINS.",749620,HONDA,CIVIC,2001,CA,Y,Y,N,65,85064.0,T1,1.9086096106621044,-0.665797805500739,0.8005648619533574,-0.4738020986895386,0.8900672347199856,1.4304794267386085,0.04733132359728887,-1.0
"INTERIOR LIGHT HUMS AS IT DIMS.  DEALER SAYS IT HAS BEEN FIXED.  I'VE HAD IT IN THE SHOP TWO TIMES.  I JUST PICKED IT UP TODAY, SHOP MANAGER, BRIAN, SAYS THAT IT IS REPAIRED, BUT IT IS NOT.",749687,HONDA,CIVIC,2001,NJ,N,Y,N,28,79661.0,T1,2.667360065499855,0.09474426146531151,0.4979272381907388,-0.7089562465260603,-0.7829935237603656,1.3246073671980743,-0.9213113123763218,0.0
CHECK OUT THE FOLLOWING NEWS GROUP ON THE WEB FOR OTHERS WHO ARE EXPERIENCING THE SAME PROBLEM: HTTP://FORUMS.CLUBRSX.COM/SHOWTHREAD.PHP?S=&THREADID=1078. NO SAFETY DEFEC TLISTED.,749915,ACURA,TL,2002,MD,Y,Y,N,34,65350.0,T1,1.1785434256341667,-0.6518142189181458,0.2630144697698157,-0.40553481226888194,-0.5466427203064678,0.2633071307540078,0.12542773464016901,-0.625
"THE FACTORY REARVIEW MIRROR'S HEIGHT FROM THE FLOOR/CEILING CANNOT BE ADJUSTED, AND SINCE I AM SIX FEET TALL, THE MIRROR'S POSITION BLOCKS A LARGE FRACTION OF MY FORWARD VISION. THE MIRROR CAN COMPLETELY HIDE A CAR TRAVELING OR MERGING IN A LANE TO THE FORWARD RIGHT OF MY VEHICLE. ALSO, I HAVE TO SCRUNCH DOWN TO LOOK UNDER THE MIRROR IN ORDER TO MAKE A SAFE RIGHT-HAND TURN. I WILL BE REPLACING THE MIRROR WITH ONE THAT HAS TWO PIVOT-POINTS SO THAT ITS HEIGHT CAN BE ADJUSTED, AND I WISH THE GOVERNMENT WOULD ENCOURAGE HONDA AND ALL MANUFACTURERS TO USE MIRRORS THAT CAN BE REPOSITIONED SO AS NOT TO BLOCK THE VISION OF TALLER DRIVERS.",750418,HONDA,CIVIC,2001,TN,Y,Y,N,31,86598.0,T1,5.248024792516276,0.16293050329928796,2.755146980076388,0.4866795657417359,3.1920237258543396,-0.6642947601248366,2.2978117133874454,0.375
"AT ABOUT 683 MILES, SRS LIGHT WENT ON AFTER PASSENGER SAT DOWN (CAR WAS STANDING WITH ENGINE IDLING).  DEALER RESET COMPUTER AFTER FINDING CODE 15-3.  3 DAYS LATER, THE SRS LIGHT CAME BACK ON ALSO IMMEDIATELY AFTER PASSENGER WAS SEATED WITH CAR ENGINE ON.  DEALER WAS CONTACTED AND I WAITED ABOUT ONE WEEK WHILE DEALER ORDERED POSSIBLE REPLACEMENT PARTS.  NONE OF THE NEW PARTS INCLUDING SENSOR FIXED THE PROBLEM, SO ORIGINAL PARTS WERE LEFT IN THE VEHICLE.  I WAS TOLD THE ORIGINAL PARTS WERE ALREADY UPDATED BY HONDA (BECAUSE HONDA WAS AWARE OF THIS PROBLEM AND HAD ALREADY MADE CHANGES TO PARTS IN SOME VEHICLES).  DEALER RESET COMPUTER AGAIN, BUT SRS LIGHT REAPPEARED THE NEXT DAY WHILE I WAS DRIVING WITH NO PASSENGER IN THE CAR.  DEALER SAYS THEY CAN DO NOTHING ELSE, THAT THE MANUFACTURER KNOWS ABOUT THE PROBLEM BUT CANNOT FIX IT.  SERVICE MANAGER SAID HONDA'S WORKING ON THE PROBLEM AND THEREFORE I MUST NOW DEAL EXCLUSIVELY WITH THE MANUFACTURER.  DEALER SAYS ONLY PASSENGER AIR BAGS ARE AFFECTED BUT IT IS NOT CLEAR HOW THEY KNOW THIS.  IN THE MEANTIME, I HAVE BEEN TOLD THAT THE PASSENGER AIRBAG WILL NOT DEPLOY IN THE EVENT OF A CRASH.  I AM VERY CONCERNED ABOUT THIS FOR ALL AIRBAGS IN THE CAR, AND ALSO ABOUT POSSIBLE INADVERTENT DEPLOYMENT.  I AM VERY DISAPPOINTED ABOUT THE LACK OF CONCERN BOTH BY DEALER AND MANUFACTURER ABOUT POTENTIAL INJURIES THAT MAY RESULT FROM THIS DEFECT AND THE FACT THAT A SOLUTION IS NOT IMMINENT.",750579,HONDA,ACCORD,2001,VA,Y,Y,N,0,101317.0,T1,22.124209608787353,4.139914228804,9.264767631841146,-9.172528313823777,-4.973348671516646,1.7953498368302767,-6.217998131953309,-1.3461538461538463
DRIVER AIRBAG DID NOT DEPLOY WHEN CAR CRASHED INTO DITCH.  THE DRIVER SEATBELT LOCKED PROPERLY BUT DID NOT RETRACT TO PREVENT THE DRIVER FROM FLAILING FROM THE SECOND IMPACT.  THE DRIVER WAS THE ONLY OCCUPANT OF THE CAR.,751046,HONDA,CIVIC,2001,AK,N,N,Y,45,37071.0,T3,2.445330973518039,1.9125801172020322,3.205425553300417,-1.26112490266123,1.7796776824750054,-3.4453275944404993,2.0918566636945033,-1.0
"CAR SURGES FORWARD WHEN A/C AND ENGINE IS RUNNING WHILE STOPPED IN TRAFFIC FOR LIGHTS ETC. PROBLEM WAS BROUGHT TO THE ATTENTION OF SERVICE MANAGER AT PROCTOR HONDA IN TALLAHASSEE ON AUGUST 15, 2001 WHO CLAIMED THIS IS NORMAL FOR THE 2001 HONDA ACCORD.",751366,HONDA,ACCORD,2001,FL,Y,Y,N,24,84111.0,T1,3.8354138790837906,-1.0137415098983038,0.5544191625401149,-1.0281713425103813,0.47232009855712515,1.2335869530069081,-1.1661011658392484,-1.5
WHILE @ INCLINE IN DRIVE THE CAR QUICKLY ROLLS BACK AS IF IN NEUTRAL AND DOES NOT STOP UNLESS YOU BRAKE. I HAVE TAKEN THE CAR TO THE HONDA DEALER AND THEY COMPARED IT TO ANOTHER ON THE LOT.  THEY SAID THE ONE ON THE LOT DID THE SAME THING SO THEY DETERMINED IT MUST BE A CHARACTERISTIC OF THE VEHICLE.  THE TECH SAID BECAUSE IT IS A 4 CYLINDER IT DOESN'T HAVE ENOUGH TORCHE TO HOLD THE WEIGHT.   I ALSO CALLED AMERICAN HONDA AT AN 800 NUMBER PROVIDED ON THEIR WEBSITE AND PER ROXANNA THIS IS A CHARACTERISTIC OF THE CAR.,751484,HONDA,ACCORD,2001,TX,N,Y,N,0,92752.0,T1,6.781652015909257,-0.3234178258951268,1.7248522013707648,-0.30652283614750214,3.5676579921291696,2.0287857369975626,-1.8345805465740126,0.5
"WHEN I START THE CAR (WITH MY FOOT ON CLUTCH), A BUZZING SOUND COMES ON AND I'M GUESSING IT'S FROM THE DASH. IT HAS HAPPENED SEVERAL TIMES IN THE PAST BUT I JUST IGNORED IT. UNTIL RECENTLY I READ FROM YOUR WEBSITE THAT A SIMILAR COMPLAINT HAS BEEN LODGED SO I DECIDED TO COMPLAIN.",751527,HONDA,CIVIC,2001,NC,N,Y,N,0,94134.0,T1,2.656992283625475,-1.085453990205828,0.9392366064283151,-0.5232113803771195,1.1134931712473253,0.6470131240154692,-0.525988144704464,-2.0
"COMPLETE RECURRING FUEL SYSTEM FAILURE AND RECALLS ON 2001 HONDA CIVIC LX 4DR 5SPEED.  PROBLEMS: 2 RECALLS ON FUEL SYSTEM COMPONENTS, FUEL GUAGE IS INCORRECT/INOPERABLE, TANK ASSEMBLY / EVAPORATOR FAILURE LEADING TO SEVERE LEAK AND HEAVY FUMES WITH EXTREME POSSIBILITY OF FIRE.  PROPERTY DESTROYED IS ASPHALT.",752002,HONDA,CIVIC,2001,MA,N,Y,N,55,85692.0,T1,3.242316467331198,1.2670614832746363,0.30357784985482567,-0.972618850859861,-1.26164644672979,1.7594025499389165,0.18656936134956661,-2.0
"THE VEHICLE WAS BEING PULLED INTO DRIVEWAY.  DRIVER COVERED THE BRAKES WHILE PASSENGER REMOVED SEAT BELT.  THE CAR SUDDENLY ACCELERATED AT FULL SPEED INTO THE PATIO.  THE BRAKES REFUSED TO RESPOND(THERE WAS NO PRESSURE WHAT SO EVER).  THE AIRBAGS FAILED TO DEPLOY, THE PASSENGER SUFFERED INJURIES.",752097,HONDA,ACCORD,2001,IL,N,Y,Y,10,80901.0,T5,3.84410218387869,1.530455892424053,4.3564709916212045,-1.654334819925081,4.401082733562335,-3.3185078495318185,0.5084285711643389,-1.1
"DISCUSSION WITH SERVICE DEPT. AT COLLEGE PARK HONDA INDICATED THIS PART WAS A COMMON FAILURE.   HONDA DOES NOT HAVE REPLACEMENT PARTS AVAILABLE.   ESTIMATED TIME OF DELIVERY 4 WEEKS OR MORE.   HONDA APPARENTLY DID NOT ANTICIPATE EARLY FAILURE OF THIS PART AND DOES NOT HAVE AN INVENTORY OF REPLACEMENT PARTS.   BASICALLY, ANYONE EXPERIENCING THIS PROBLEM IS BEING EXPOSED TO A FATAL ACCIDENT OR SERIOUS INJURY SINCE AIRBAGS ARE INOPERABLE UNTIL THE CONTROL MODULE IS REPLACED.   THIS IS UNDOUBTEDLY A CRITICAL SAFETY PART AND A FOUR WEEK WAIT FOR A REPLACEMENT IS UNACCEPTABLE.  NHTSA SHOULD CONTACT HONDA AND FORCE SOME IMMEDIATE ACTION.   AT MINIMUM,   THIS PART COULD BE TAKEN FROM AUTOS BEING BUILT AND REDIRECTED TOWARD THE REPLACEMENT MARKET.   SOMEONE NEEDS TO HOLD HONDA'S FEET TO THE FIRE AND FORCE IMMEDIATE CORRECTION.",752105,HONDA,CIVIC,2001,MD,Y,Y,N,10,81650.0,T1,9.859992827718235,1.74371286711157,1.6563108976834393,-1.8679324090925684,-4.791200952608647,2.663975883419737,-0.37254537895425505,-1.5555555555555556
